record_id,year,state,state_code,district,latitude,longitude,event_date,event_month,event_day_of_year,event_time_raw,event_type,rainfall_24h_mm,casualty,has_casualty,road_affected,road_affected_flag,source,source_code,landslide_target,slide_no,slide_id,landslide_name,location,elevation,slope,aspect,dem_source
LS-0265,2024,Manipur,2,Ukhrul,25.06391,94.34178,2024-07-03,7.0,185.0,6:00 AM,2.0,37.95,0,0,NH 202,1,Newspapers & Media,0,1,5,Newspapers & Media/2024/Manipur/100,Kazipphung Landslide,Imphal-Ukhrul Road,1779.4189453125,31.72886419430273,265.7745304502168,PART1
LS-0266,2024,Nagaland,5,Tuensang,26.185832,94.841673,2024-07-03,7.0,185.0,,3.0,17.91,0,0,,0,Newspapers & Media,0,1,9,Newspapers & Media/2024/Nagaland/104,K.Wongthu Landslide,Kuthur Village,1972.46240234375,17.129704609372023,315.0894551044468,PART2
LS-0267,2024,Arunachal Pradesh,0,Siang District,28.233305,94.98636,2024-07-04,7.0,186.0,Morning,2.0,2.999,0,0,,0,Newspapers & Media,0,1,20,Newspapers & Media/2024/Arunachal Pradesh/106,Pangin Landslide,Lokpeng and Pangin Tri- junction,252.13479614257812,17.876141337800977,145.9552427694785,PART2
LS-0268,2024,Assam,1,Kamrup Metro,26.111529,91.846223,2024-07-04,7.0,186.0,Night,2.0,35.38,2,1,,0,Newspapers & Media,0,1,13,Newspapers & Media/2024/Assam/115,Mile Landslide,"Mile Area, Jorabat",171.37379455566406,18.556323588941538,254.46327103405585,PART2
LS-0269,2024,Manipur,2,Kangpokpi,25.13191,93.96529,2024-07-04,7.0,186.0,11:00 PM,2.0,32.18,0,0,NH 2,1,Newspapers & Media,0,1,6,Newspapers & Media/2024/Manipur/114,Kangpokpi Landslide,Between Daili village and Yaikongpao village,1022.8468627929688,31.306709672695693,100.16357250731744,PART1
LS-0270,2024,Meghalaya,3,South Garo Hills,25.193381,90.647418,2024-07-04,7.0,186.0,Morning,2.0,4.57,0,0,,0,Newspapers & Media,0,1,38,Newspapers & Media/2024/Meghalaya/107,Baghmara Landslide,Near Baghmara SBI,19.276695251464844,5.763860885362954,276.36185680291453,PART1
LS-0271,2024,Meghalaya,3,South Garo Hills,25.210055,90.633676,2024-07-04,7.0,186.0,,2.0,13.29,0,0,,0,Newspapers & Media,0,1,39,Newspapers & Media/2024/Meghalaya/108,Baghmara 2 Landslide,Near Baghmara Circuit House,44.58760452270508,14.151990233153134,33.92297265183004,PART1
LS-0272,2024,Arunachal Pradesh,0,Papum Pare,27.121839,93.783633,2024-07-05,7.0,187.0,Morning,3.0,106.57,0,0,NH 415,1,Newspapers & Media,0,1,22,Newspapers & Media/2024/Arunachal Pradesh/118,Karsingsa Landslide,Between Nirjuli and Banderdewa,125.45680236816406,7.804459809963373,129.98661851751888,PART2
LS-0273,2024,Arunachal Pradesh,0,Shi Yomi,28.697524,94.316142,2024-07-05,7.0,187.0,,2.0,123.13,1,1,,0,Newspapers & Media,0,1,23,Newspapers & Media/2024/Arunachal Pradesh/119,Shi Yomi Landslide,,1892.332763671875,36.455527756666115,85.17938043564675,PART2
LS-0274,2024,Arunachal Pradesh,0,Anjaw,28.047143,96.439961,2024-07-05,7.0,187.0,,3.0,108.67,0,0,,0,Newspapers & Media,0,1,24,Newspapers & Media/2024/Arunachal Pradesh/120,Mompani Landslide,Tezu-Hayuliang road,569.766845703125,34.38552800105947,46.98502536005077,PART2
LS-0275,2024,Arunachal Pradesh,0,KraDaadi,27.72775,93.636163,2024-07-05,7.0,187.0,,2.0,5.18,0,0,,0,Newspapers & Media,0,1,25,Newspapers & Media/2024/Arunachal Pradesh/121,Palin Landslide,Palin- Taraklengdi Road,1191.283447265625,37.47182862071279,58.26592834413407,PART2
LS-0276,2024,Nagaland,5,Shamator,26.090935,94.746775,2024-07-05,7.0,187.0,,3.0,106.7,0,0,,0,Newspapers & Media,0,1,10,Newspapers & Media/2024/Nagaland/116,Chessore Landslide,Keku colony of Chessore area,1638.5274658203125,14.96500984646162,150.3285245105161,PART2
LS-0277,2024,Arunachal Pradesh,0,Siang District,28.142494,95.093074,2024-07-06,7.0,188.0,1:00,3.0,24.3,0,0,NH 13,1,Newspapers & Media,0,1,21,Newspapers & Media/2024/Arunachal Pradesh/117,Babuk Landslide,highway between Babuk and Kebang Village,301.6027526855469,37.95773386411679,47.35519510792909,PART2
LS-0278,2024,Meghalaya,3,Ri Bhoi,25.781194,91.874717,2024-07-06,7.0,188.0,,3.0,28.96,0,0,,0,Field Survey,2,1,48,Newspapers & Media/2024/Meghalaya/130,Umran Landslide,"GS Road, Umran Villahge, Ri Bhoi",693.5777587890625,24.150330282326173,312.81981410044847,PART2
LS-0279,2024,Nagaland,5,Zunheboto,26.015899,94.531077,2024-07-07,7.0,189.0,4:00 PM,2.0,10.85,0,0,,0,Newspapers & Media,0,1,12,Newspapers & Media/2024/Nagaland/128,Alahuto Landslide,Alahuto Colony of Zunheboto Town,1774.23974609375,34.36886831480219,51.26414676700796,PART2
LS-0280,2024,Assam,1,Kamrup Metro,26.179508,91.829241,2024-07-12,7.0,194.0,,2.0,182.02,0,0,,0,Newspapers & Media,0,1,14,Newspapers & Media/2024/Assam/125,Bonda Landslide,"Guwahati’s Bonda locality, Amgaon",55.47703170776367,1.2499019623412377,247.2569226906256,PART2
LS-0281,2024,Meghalaya,3,East Jaintia Hills,25.08048,92.362414,2024-07-12,7.0,194.0,Morning,3.0,102.95,0,0,NH 6,1,Newspapers & Media,0,1,45,Newspapers & Media/2024/Meghalaya/122,Kuliang Landslide,Kuliang section of National Highway 06,186.95223999023438,23.77169357623633,299.1110067855537,PART1
LS-0282,2024,Nagaland,5,Kohima,25.607096,94.12725,2024-07-12,7.0,194.0,,3.0,18.59,0,0,,0,Newspapers & Media,0,1,11,Newspapers & Media/2024/Nagaland/124,Seca Khel Landslide,Kigwema- Mima- Chakhabama Road,1562.3131103515625,23.260665547398883,233.5408128644124,PART2
LS-0283,2024,Sikkim,6,Gangtok,27.35164,88.32418,2024-07-12,7.0,194.0,,2.0,3.81,1,1,,0,Newspapers & Media,0,1,12,Newspapers & Media/2024/Sikkim/123,Makha Landslide,"Near Sisney, close to 10th Mile in Makha",939.0638427734375,9.80791454951351,219.51808805546597,PART2
LS-0284,2024,Meghalaya,3,West Garo Hills,25.724652,90.193856,2024-07-13,7.0,195.0,,2.0,4.07,0,0,,0,Newspapers & Media,0,1,46,Newspapers & Media/2024/Meghalaya/126,Dadenggre Landslide,"Dadenggre subdivision, Tura",181.396728515625,12.121245920549008,230.68620400188266,PART2
LS-0285,2024,Arunachal Pradesh,0,West Kameng,27.307091,92.792901,2024-07-14,7.0,196.0,,3.0,13.1,0,0,,0,Newspapers & Media,0,1,26,Newspapers & Media/2024/Arunachal Pradesh/127,Palizi Landslide,Between Rupa and Seppa,645.437744140625,30.376691816130872,153.25071639535963,PART2
LS-0286,2024,Meghalaya,3,Ri Bhoi,25.809077,91.875303,2024-07-14,7.0,196.0,,3.0,0.899,0,0,,0,Field Survey,2,1,47,Newspapers & Media/2024/Meghalaya/129,Pahamrinai Landslide,"GS Road, PahamrinaiVillahge, Ri Bhoi",592.1676025390625,33.192020951779206,256.58628759825973,PART2
LS-0287,2024,Nagaland,5,Wokha,26.107402,94.255575,2024-07-15,7.0,197.0,5:00 AM,2.0,3.34,0,0,NH 2,1,Newspapers & Media,0,1,13,Newspapers & Media/2024/Nagaland/132,Wokha Landslide,Near Wokha village 'B' Khel,1398.79931640625,21.875671651231894,339.94602558848356,PART2
LS-0288,2024,Meghalaya,3,Ri Bhoi,26.029622,91.869058,2024-07-18,7.0,200.0,,3.0,26.66,0,0,,0,Newspapers & Media,0,1,49,Newspapers & Media/2024/Meghalaya/131,Maupur Landslide,"Near Merrily Service Station, Ri Bhoi",122.5674819946289,36.595503502230414,247.26076535665968,PART2
LS-0289,2024,Sikkim,6,Mangan,27.82149,88.5491,2024-07-21,7.0,203.0,,2.0,0.46,0,0,,0,Newspapers & Media,0,1,13,Newspapers & Media/2024/Sikkim/133,Munsi Thang Landslide,Enroute Lachen,3379.32275390625,38.484630398858094,112.97888802070605,PART2
LS-0290,2024,Arunachal Pradesh,0,Papum Pare,27.031002,93.621829,2024-07-22,7.0,204.0,,3.0,78.83,0,0,NH 415,1,Newspapers & Media,0,1,27,Newspapers & Media/2024/Arunachal Pradesh/134,Holongi Landslide,BetweeenHolon gi and Itanagar,297.48974609375,13.824035014548414,122.22576530810682,PART2
LS-0291,2024,Nagaland,5,Wokha,26.09928,94.25861,2024-07-22,7.0,204.0,2:00 AM,3.0,15.09,0,0,,0,Newspapers & Media,0,1,14,Newspapers & Media/2024/Nagaland/135,Tchuyiro colony Landslide,Tchuyiro colony area in Wokha Town,1378.6387939453125,5.880385599963525,318.8920021139936,PART2
LS-0292,2024,Nagaland,5,Wokha,26.2956,94.246652,2024-07-22,7.0,204.0,1:30 AM,2.0,34.58,0,0,,0,Newspapers & Media,0,1,15,Newspapers & Media/2024/Nagaland/136,Lakhuti Landslide,Near football ground at Lakhuti Village,1029.373779296875,22.42385263119693,69.00851508339849,PART2
LS-0293,2024,Sikkim,6,Mangan,27.56807,88.65081,2024-07-22,7.0,204.0,,3.0,0.38,0,0,,0,Newspapers & Media,0,1,14,Newspapers & Media/2024/Sikkim/137,Toong Landslide,Between Naga and Rel Ward areas,1544.349853515625,22.240582672756418,76.37567142670923,PART2
LS-0294,2024,Nagaland,5,Kohima,25.680683,94.103026,2024-07-26,7.0,208.0,,2.0,1.29,0,0,,0,Newspapers & Media,0,1,16,Newspapers & Media/2024/Nagaland/138,Pezielietsie Colony Landslide,"Pezielietsie Colony in Ward-3 North Block, Kohima",1353.9293212890625,21.614559366951717,32.084638756579636,PART2
LS-0295,2024,Manipur,2,Tamenglong,24.98131,93.49901,2024-07-29,7.0,211.0,,2.0,1.19,2,1,,0,Newspapers & Media,0,1,7,Newspapers & Media/2024/Manipur/139,Dimthanlong L andslide,"Dimthanlong village, Tamenglong Ward No. 3",1198.9722900390625,15.90116933507301,248.3170780548599,PART1
LS-0296,2024,Manipur,2,Imphal East,24.7764,93.79057,2024-07-29,7.0,211.0,,2.0,11.86,0,0,NH 37,1,Newspapers & Media,0,1,8,Newspapers & Media/2024/Manipur/140,Sinam Landslide,Along NH-37 near K. Sinam village,854.2505493164062,15.940876229911131,107.8450873000723,PART1
LS-0297,2024,Manipur,2,Tamenglong,24.76632,93.43601,2024-07-29,7.0,211.0,,2.0,0.0,0,0,NH 37,1,Newspapers & Media,0,1,9,Newspapers & Media/2024/Manipur/141,Rengpang Landslide,Between Nungba and Rengpang villages,655.71142578125,38.02278637843338,52.73508808587178,PART1
LS-0298,2024,Manipur,2,Tamenglong,24.75121,93.46316,2024-07-29,7.0,211.0,,2.0,0.0,0,0,,0,Newspapers & Media,0,1,10,Newspapers & Media/2024/Manipur/142,Taodaijang Landslide,Between Taodaijang and Rengpang village,479.3015441894531,34.71520130622912,1.442115801337934,PART1
LS-0299,2024,Manipur,2,Bishnupur,24.53455,93.83401,2024-08-01,8.0,214.0,,3.0,29.43,0,0,,0,Newspapers & Media,0,1,11,Newspapers & Media/2024/Manipur/143,Thanga Part I Landslide,Thanga Part I Gram Panchayat,794.4020385742188,22.392653118518982,239.3432742690389,PART1
LS-0300,2024,Manipur,2,Bishnupur,24.52563,93.81729,2024-08-01,8.0,214.0,,2.0,30.67,0,0,,0,Newspapers & Media,0,1,12,Newspapers & Media/2024/Manipur/144,Thanga Part II Landslide,Thanga Part II Gram Panchayat,776.996826171875,18.0514979880665,17.421830314276235,PART1
LS-0301,2024,Manipur,2,Bishnupur,24.5226,93.81477,2024-08-01,8.0,214.0,,2.0,29.43,0,0,,0,Newspapers & Media,0,1,13,Newspapers & Media/2024/Manipur/145,Thanga Ngaram Landslide,Thanga NgaramChinkha Region,811.7064208984375,24.13160038135686,268.42680653164825,PART1
LS-0302,2024,Manipur,2,Bishnupur,24.73502,93.919,2024-08-01,8.0,214.0,,2.0,12.63,0,0,,0,Newspapers & Media,0,1,14,Newspapers & Media/2024/Manipur/146,Oinam Landslide,OinamLeikai,870.2855224609375,14.9082141392563,180.64379693087668,PART1
LS-0303,2024,Manipur,2,Bishnupur,24.52711,93.82001,2024-08-01,8.0,214.0,,2.0,29.43,0,0,,0,Newspapers & Media,0,1,15,Newspapers & Media/2024/Manipur/147,Heisnam Landslide,Thanga Region,798.2926635742188,31.37425002895047,83.61329241285881,PART1
LS-0304,2024,Nagaland,5,Kohima,25.671317,94.18373,2024-08-04,8.0,217.0,,2.0,0.4,0,0,,0,Newspapers & Media,0,1,17,Newspapers & Media/2024/Nagaland/149,Dzüü Landslide,Just before Dzüü bridge,813.8027954101562,11.42951571607087,332.1171477784711,PART2
LS-0305,2024,Manipur,2,Jiribam,24.75096,93.13879,2024-08-06,8.0,219.0,3:30 AM,2.0,71.32,1,1,,0,Newspapers & Media,0,1,16,Newspapers & Media/2024/Manipur/150,JiribamSonapu r Landslide,"Sonapur Gram Panchayat, Jiribam",44.510658264160156,7.202181708965204,166.78064227026152,PART1
LS-0306,2024,Meghalaya,3,East Jaintia Hills,25.080525,92.362358,2024-08-06,8.0,219.0,Early,3.0,9.4,0,0,NH 6,1,Newspapers & Media,0,1,50,Newspapers & Media/2024/Meghalaya/148,Kuliang Landslide,Kuliang section of National Highway 06,179.9235076904297,23.55176718866125,342.8551830182397,PART1
LS-0307,2024,Meghalaya,3,East Jaintia Hills,25.106369,92.361029,2024-08-06,8.0,219.0,,3.0,5.14,0,0,NH 6,1,Newspapers & Media,0,1,51,Newspapers & Media/2024/Meghalaya/153,Sonapur Tunnel Landslide,Near Sonapur Tunnel,61.89412307739258,30.106579331879527,213.9962150531392,PART1
LS-0308,2024,Manipur,2,Churachandpur,24.75648,93.42788,2024-08-07,8.0,220.0,Early,3.0,34.76,0,0,NH 37,1,Newspapers & Media,0,1,17,Newspapers & Media/2024/Manipur/151,Nungba Landslide,Near Nungba region,719.1611328125,42.856433254265845,76.65878224240231,PART1
LS-0309,2024,Manipur,2,Tamenglong,24.72047,93.26164,2024-08-07,8.0,220.0,,3.0,40.56,0,0,NH 37,1,Newspapers & Media,0,1,18,Newspapers & Media/2024/Manipur/152,Kaimai Landslide,Kaimai Village area,874.7183837890625,18.933098379129092,88.92513718596877,PART1
LS-0310,2024,Assam,1,Dima Hasao,25.006926,92.747317,2024-08-10,8.0,223.0,,3.0,0.0,0,0,NH 27,1,Newspapers & Media,0,1,15,Newspapers & Media/2024/Assam/154,Damchera Landslide,Silchar-Haflong Road section,90.31522369384766,24.098202999238737,212.19084597276313,PART1
LS-0311,2024,Manipur,2,Ukhrul,25.092,94.35854,2024-08-12,8.0,225.0,5:00 PM,2.0,26.8,1,1,,0,Newspapers & Media,0,1,19,Newspapers & Media/2024/Manipur/157,Hamleikhong Landslide,Hamleikhong Area,1882.463623046875,19.138441102232775,240.87912534332185,PART1
LS-0312,2024,Meghalaya,3,East Jaintia Hills,25.080525,92.362247,2024-08-12,8.0,225.0,Morning,3.0,21.19,0,0,NH 6,1,Newspapers & Media,0,1,52,Newspapers & Media/2024/Meghalaya/155,Kuliang Landslide,Kuliang section of National Highway 06,179.9235076904297,23.55176718866125,342.8551830182397,PART1
LS-0313,2024,Nagaland,5,Kiphire,25.699199,94.930126,2024-08-12,8.0,225.0,,3.0,57.46,0,0,,0,Newspapers & Media,0,1,18,Newspapers & Media/2024/Nagaland/156,Lophukhong Landslide,Near Lophukhong Village,1666.0404052734375,28.18702529861032,232.4647807167223,PART2
LS-0314,2024,Nagaland,5,Kohima,25.724445,94.034266,2024-08-14,8.0,227.0,,3.0,4.66,0,0,NH 29,1,Newspapers & Media,0,1,19,Newspapers & Media/2024/Nagaland/158,Zubza Landslide,Kohima Dimapur Highway,971.4161376953125,10.673867929215017,132.0651400384865,PART2
LS-0315,2024,Meghalaya,3,East Jaintia Hills,25.080525,92.362123,2024-08-17,8.0,230.0,Afternoon,2.0,35.89,0,0,NH 6,1,Newspapers & Media,0,1,53,Newspapers & Media/2024/Meghalaya/159,Kuliang Landslide,Kuliang section of National Highway 06,179.9235076904297,23.55176718866125,342.8551830182397,PART1
LS-0316,2024,Manipur,2,Kangpokpi,24.78893,93.73187,2024-08-18,8.0,231.0,,2.0,104.36,0,0,NH 37,1,Newspapers & Media,0,1,20,Newspapers & Media/2024/Manipur/160,K. Sinam Landslide,K. Sinam Village in Kangpokpi District along NH-37,1071.6405029296875,37.24197243224948,183.72384616054188,PART1
LS-0317,2024,Manipur,2,Noney,24.81961,93.55647,2024-08-18,8.0,231.0,,3.0,104.36,0,0,NH 37,1,Newspapers & Media,0,1,21,Newspapers & Media/2024/Manipur/161,Awangkhul Landslide,Noney District along NH-37,397.8563232421875,32.804576853627616,42.17493063690728,PART1
LS-0318,2024,Tripura,7,South Tripura,23.167876,91.516866,2024-08-19,8.0,232.0,,2.0,42.19,3,1,,0,Newspapers & Media,0,1,2,Newspapers & Media/2024/Tripura/163,Debipur Landslide,Debipur region,51.27881622314453,4.220542287894269,16.63441001295098,PART1
LS-0319,2024,Tripura,7,Khowai,23.839927,91.634953,2024-08-19,8.0,232.0,,2.0,46.35,1,1,,0,Newspapers & Media,0,1,3,Newspapers & Media/2024/Tripura/164,Teliamura Landslide,Teliamura region,53.31257629394531,0.6882466121589139,84.85816961536784,PART1
LS-0320,2024,Tripura,7,Dhalai,24.109649,91.908101,2024-08-19,8.0,232.0,,3.0,48.0,0,0,,0,Newspapers & Media,0,1,4,Newspapers & Media/2024/Tripura/165,Saikar Landslide,Near Saikar Bazar,204.28048706054688,21.142384362278843,164.6835853572428,PART1
LS-0321,2024,Sikkim,6,Gangtok,27.25169,88.45966,2024-08-20,8.0,233.0,Morning,2.0,81.15,0,0,,0,Newspapers & Media,0,1,15,Newspapers & Media/2024/Sikkim/162,Balutar Landslide,"NHPC's 510 MW Teesta Stage 5 dam in Balutar, Sikkim",473.54010009765625,50.94299381420055,302.617808371549,PART2
LS-0322,2024,Tripura,7,South Tripura,23.312969,91.524158,2024-08-22,8.0,235.0,Early Morning,2.0,677.0,7,1,,0,Newspapers & Media,0,1,5,Newspapers & Media/2024/Tripura/166,Gardang Landslide,Gardang Panchayat near Shanti bazar,44.35371398925781,2.9212557755596413,163.02419946979217,PART1
LS-0323,2024,Tripura,7,South Tripura,23.423169,91.755621,2024-08-22,8.0,235.0,,2.0,484.05,0,0,Report.,1,Newspapers & Media,0,1,6,Newspapers & Media/2024/Tripura/167,Nutan Bazar Landslide,Near Nutan bazar water treatment plant,74.78501892089844,5.968315382114851,158.43696163618506,PART1
LS-0324,2024,Nagaland,5,Kohima,25.670326,94.04216,2024-08-23,8.0,236.0,Morning,3.0,45.29,0,0,,0,Newspapers & Media,0,1,20,Newspapers & Media/2024/Nagaland/168,Khonoma Landslide,Between Jotsoma and Khonoma,1418.15869140625,48.800337059438824,149.0591786476432,PART2
LS-0325,2024,Nagaland,5,Wokha,26.098734,94.254992,2024-08-26,8.0,239.0,3:00 PM,2.0,3.6,0,0,,0,Newspapers & Media,0,1,21,Newspapers & Media/2024/Nagaland/169,Etsuchuka Colony Landslide,"Etsuchuka Colony, Wokha",1317.4075927734375,3.934212065666182,234.66572600700124,PART2
LS-0326,2024,Nagaland,5,Mokokchung,26.302047,94.586325,2024-08-26,8.0,239.0,,3.0,20.23,0,0,,0,Newspapers & Media,0,1,23,Newspapers & Media/2024/Nagaland/173,Mokokchung Landslide,Between MokokchungTu engsang Road,604.2978515625,29.026057810957095,17.7026112167743,PART2
LS-0327,2024,Mizoram,4,Kolasib,23.99435,92.64393,2024-08-28,8.0,241.0,,2.0,45.79,0,0,,0,Newspapers & Media,0,1,12,Newspapers & Media/2024/Mizoram/170,Kawnpui Landslide,Near Kawnpui Railway Station,173.8741455078125,17.341574390756072,349.6363026044231,PART1
LS-0328,2024,Nagaland,5,Wokha,26.249363,94.537726,2024-08-29,8.0,242.0,,2.0,21.63,0,0,NH 202,1,Newspapers & Media,0,1,22,Newspapers & Media/2024/Nagaland/171,Longsa Landslide,Between Longsa Junction and Dikhu Bridge,740.7920532226562,20.266982280860557,86.53658331531443,PART2
LS-0329,2024,Sikkim,6,Pakyong,27.23968,88.59367,2024-08-29,8.0,242.0,,2.0,1.64,0,0,,0,Newspapers & Media,0,1,16,Newspapers & Media/2024/Sikkim/172,Pakyong Landslide,Near Pakyong Airport,1363.3233642578125,20.919681260748714,73.03694602881586,PART2
LS-0330,2024,Nagaland,5,Chumoukedima,25.773953,93.913722,2024-09-03,9.0,247.0,11:00,3.0,33.41,6,1,NH 29,1,Newspapers & Media,0,1,24,Newspapers & Media/2024/Nagaland/174,Pherima Landslide,Between Pherima and Paglapahar,670.9368286132812,28.265838841017608,36.506750217220656,PART2
LS-0331,2024,Meghalaya,3,Ri Bhoi,25.951567,91.865183,2024-09-06,9.0,250.0,8:00 PM,3.0,48.08,0,0,NH 6,1,Newspapers & Media,0,1,54,Newspapers & Media/2024/Meghalaya/175,Shangbangla Landslide,Shangbangla Village,520.3108520507812,18.040591314082903,310.02700041588054,PART2
LS-0332,2024,Arunachal Pradesh,0,Tawang,27.611051,91.857654,2024-09-07,9.0,251.0,4:00,2.0,9.57,0,0,,0,Newspapers & Media,0,1,28,Newspapers & Media/2024/Arunachal Pradesh/176,Bramadungch ung Landslide,Near Bramadungchun g Ani Gonpa,3292.195068359375,33.966676185068565,278.79563734339075,PART2
LS-0333,2024,Nagaland,5,Kohima,25.710966,94.068528,2024-09-09,9.0,253.0,5:00 PM,3.0,45.03,0,0,NH 29,1,Newspapers & Media,0,1,25,Newspapers & Media/2024/Nagaland/177,KMC Dumping Landslide,Near old Kohima Municipal Council (KMC) dumping site,1147.130859375,21.880873718496275,260.3762957928484,PART2
LS-0334,2024,Meghalaya,3,East Jaintia Hills,25.080516,92.362183,2024-09-30,9.0,274.0,,3.0,90.99,0,0,NH 6,1,Newspapers & Media,0,1,55,Newspapers & Media/2024/Meghalaya/178,Kuliang Landslide,Kuliang section of National Highway 06,179.9235076904297,23.551767054584406,342.85518420476075,PART1
LS-0335,2024,Sikkim,6,Mangan,27.47775,88.52716,2024-09-30,9.0,274.0,,3.0,5.929,0,0,,0,Newspapers & Media,0,1,17,Newspapers & Media/2024/Sikkim/179,Rang Rang Landslide,Near Rang Rang Landslide,748.6138916015625,27.935349624452556,349.6462135144958,PART2
LS-0336,2024,Sikkim,6,Gangtok,27.37807,88.49725,2024-09-30,9.0,274.0,,3.0,0.569,0,0,,0,Newspapers & Media,0,1,18,Newspapers & Media/2024/Sikkim/180,Lower Tintek Landslide,"Marchak, Lower Tintek",833.561279296875,23.32225808502617,212.609794359035,PART2
LS-0337,2024,Sikkim,6,Soreng,27.17605,88.09037,2024-09-30,9.0,274.0,,2.0,0.0,0,0,,0,Newspapers & Media,0,1,19,Newspapers & Media/2024/Sikkim/181,RibdiBhareng Landslide,Between Ribdi and Bhareng,2432.5205078125,44.22192751429182,69.72697661509494,PART2
LS-0338,2024,Manipur,2,Noney,24.83803,93.5706,2024-10-01,10.0,275.0,Morning,2.0,2.21,0,0,NH 37,1,Newspapers & Media,0,1,22,Newspapers & Media/2024/Manipur/182,AwangkhulRangkhung Landslide,Between Awangkhul and Langkhong,336.55902099609375,33.886146110941915,134.14907609672264,PART1
LS-0339,2024,Arunachal Pradesh,0,West Kameng,27.203922,92.562963,2024-10-04,10.0,278.0,,3.0,137.85,0,0,,0,Newspapers & Media,0,1,29,Newspapers & Media/2024/Arunachal Pradesh/186,Kaspi Landslide,"Kaspi Village, Near Nag Mandir",1150.3580322265625,20.47028941257615,29.980724711451785,PART2
LS-0340,2024,Meghalaya,3,West Garo Hills,25.267236,90.237665,2024-10-04,10.0,278.0,,2.0,189.37,1,1,,0,Newspapers & Media,0,1,56,Newspapers & Media/2024/Meghalaya/184,Koinadubi Landslide,"Koinadubi Village, West Garo Hills",59.32313919067383,12.918857644192647,20.458668659761088,PART1
LS-0341,2024,Nagaland,5,Kohima,25.710898,94.068536,2024-10-04,10.0,278.0,,3.0,16.38,0,0,NH 29,1,Newspapers & Media,0,1,26,Newspapers & Media/2024/Nagaland/183,KMC Dumping Landslide,Near old Kohima Municipal Council (KMC) dumping site,1147.130859375,21.880862711717306,260.37629039615234,PART2
LS-0342,2024,Meghalaya,3,South Garo Hills,25.236002,90.424197,2024-10-05,10.0,279.0,,2.0,215.46,7,1,,0,Newspapers & Media,0,1,57,Newspapers & Media/2024/Meghalaya/185,Attesia Landslide,"AttesiaSonmong, Gasuapara Region",176.14730834960938,3.4322604070426355,228.17661149586516,PART1
LS-0343,2023,Arunachal Pradesh,0,Siang district,28.095267,95.282822,,,,,2.0,78.259454,0,0,NH 13,1,Newspapers & Media,0,1,50,Newspapers & Media/2023/Arunachal Pradesh/50,Pangin Landslide,Pangin Pasighat road section,314.6683349609375,13.378989570725127,53.482602608989055,PART2
LS-0344,2023,Assam,1,Kamrup Metro,26.19676,91.76544,,,,,2.0,64.05,0,0,,0,Newspapers & Media,0,1,80,Newspapers & Media/2023/Assam/80,Kharguli Landslide,Kharguli hill,66.78944396972656,6.677437245742543,141.98703333008353,PART2
LS-0345,2023,Assam,1,Kamrup Metro,26.187105,91.793724,,,,,2.0,64.05,0,0,,0,Newspapers & Media,0,1,81,Newspapers & Media/2023/Assam/81,Bamunimaidam Landslide,Bamunimaidam area,121.55709838867188,3.815103725965363,152.51336689688242,PART2
