system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDMI,NDVI,NDWI,aspect,casualty,dem_source,district,elevation,event_date,event_day_of_year,event_month,event_time_raw,event_type,has_casualty,hls_cloud_cover,hls_date,hls_days_before_event,hls_image_count,hls_valid,landslide_name,landslide_target,location,rainfall_24h_mm,record_id,road_affected,road_affected_flag,slide_id,slide_no,slope,source,source_code,state,state_code,year,.geo
00000000000000000087,,,,,,,,,,,,,,,85.36749972596311,1,PART1,East Khasi Hills,1626.7437744140625,2024-05-28,149.0,5.0,Morning,2.0,1,40.0,2024-05-27,0.01607638888888889,10,true,Weilong Landslide,1,East Khasi Hills,278.2149963378906,LS-0136,,0,Newspapers & Media/2024/Meghalaya/18,7,5.091944211910877,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.61459446660389,25.363389087505418]}"
00000000000000000088,,,,,,,,,,,,,,,359.11592411614816,0,PART2,East Khasi Hills,1264.058349609375,2024-05-28,149.0,5.0,4:00 AM,2.0,0,40.0,2024-05-27,0.01607638888888889,10,true,Mawlai Landslide,1,East Khasi Hills,292.47698974609375,LS-0137,,0,Newspapers & Media/2024/Meghalaya/19,8,8.81523342554677,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.89313221390739,25.628362249404336]}"
00000000000000000089,,,,,,,,,,,,,,,61.69171387552336,0,PART2,East Khasi Hills,1269.3739013671875,2024-05-28,149.0,5.0,5:00 AM,2.0,0,40.0,2024-05-27,0.01607638888888889,10,true,Mawkynroh Landslide,1,East Khasi Hills,293.35198974609375,LS-0138,,0,Newspapers & Media/2024/Meghalaya/20,9,15.465074610801569,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.90259888544385,25.62580718450071]}"
0000000000000000008a,,,,,,,,,,,,,,,8.550175512049464,0,PART1,East Khasi Hills,1787.804443359375,2024-05-28,149.0,5.0,Morning,3.0,0,40.0,2024-05-27,0.01607638888888889,10,true,Mawphland Landslide,1,Mawphland Block,302.4079895019531,LS-0139,,0,Newspapers & Media/2024/Meghalaya/21,10,20.717935417005645,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.75176533321,25.453315778450264]}"
0000000000000000008b,,,,,,,,,,,,,,,226.4215313887761,0,PART2,East Khasi Hills,1520.71044921875,2024-05-28,149.0,5.0,Morning,2.0,0,40.0,2024-05-27,0.01607638888888889,10,true,Rilbong Landslide,1,Near Rilbong Beat House,115.35800170898438,LS-0140,,0,Newspapers & Media/2024/Meghalaya/22,11,5.665695985922332,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.87148773739396,25.567062987222616]}"
0000000000000000008c,,,,,,,,,,,,,,,90.08817073271894,0,PART2,East Khasi Hills,1578.6533203125,2024-05-28,149.0,5.0,Morning,2.0,0,40.0,2024-05-27,0.01607638888888889,10,true,Lumparing Landslide,1,Lower Lumparing,115.35800170898438,LS-0141,,0,Newspapers & Media/2024/Meghalaya/23,12,7.742503067774225,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.8818194745348,25.560962936981504]}"
0000000000000000008d,,,,,,,,,,,,,,,260.1318453239392,0,PART1,South West Khasi Hills,1531.677001953125,2024-05-28,149.0,5.0,Morning,2.0,0,40.0,2024-05-27,0.01607638888888889,10,true,13 KM Landslide,1,MR Road,73.79900360107422,LS-0142,,0,Newspapers & Media/2024/Meghalaya/24,13,20.598776748460395,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.38968632767019,25.391927334247477]}"
0000000000000000009b,,,,,,,,,,,,,,,35.04581891541994,4,PART1,East Khasi Hills,668.8790283203125,2024-05-30,151.0,5.0,,3.0,1,40.0,2024-05-27,2.016076388888889,10,true,Nongpriang Landslide,1,Nongpriang village under Shella Block,564.6389770507812,LS-0156,,0,Newspapers & Media/2024/Meghalaya/35,14,30.91522764463788,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.74895164044527,25.271536064905487]}"
000000000000000000ae,,,,,,,,,,,,,,,87.14793972291085,0,PART2,South West Khasi Hills,1497.5889892578125,2024-06-15,167.0,6.0,,2.0,0,53.0,2024-06-14,0.009386574074074073,10,true,Lummawbah Landslide,1,South West Khasi Hills,140.0,LS-0175,,0,Newspapers & Media/2024/Meghalaya/53,17,9.722145810148156,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.86663623544781,25.56835166742706]}"
000000000000000000af,,,,,,,,,,,,,,,197.0586514969596,0,PART1,South West Khasi Hills,1549.3662109375,2024-06-15,167.0,6.0,,2.0,0,53.0,2024-06-14,0.009386574074074073,10,true,Mawkyrwat Landslide,1,Mawkyrwat block,272.8999938964844,LS-0176,,0,Newspapers & Media/2024/Meghalaya/60,22,21.58691200837285,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.46640962039578,25.368971882024336]}"
000000000000000000b0,,,,,,,,,,,,,,,330.0032594142,0,PART1,South West Khasi Hills,88.20831298828125,2024-06-15,167.0,6.0,,2.0,0,53.0,2024-06-14,0.009386574074074073,10,true,Ranikor Landslide,1,Ranikor Block,147.44000244140625,LS-0177,,0,Newspapers & Media/2024/Meghalaya/61,23,14.004266400806117,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.23621298761269,25.225816901804514]}"
000000000000000000d9,,,,,,,,,,,,,,,249.75878436537477,0,PART2,West Khasi Hills,1506.6356201171875,2024-06-17,169.0,6.0,,3.0,0,10.0,2024-06-16,0.01607638888888889,10,true,Markasa Landslide,1,Markasa village under Mawthadraishan block,312.0,LS-0218,,0,Newspapers & Media/2024/Meghalaya/55,18,9.251206931635798,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.43314026743602,25.528188544238677]}"
000000000000000000da,,,,,,,,,,,,,,,215.96963108263944,0,PART1,East Jaintia Hills,52.69143295288086,2024-06-17,169.0,6.0,,2.0,0,10.0,2024-06-16,0.01607638888888889,10,true,Karkhana Landslide,1,Karkhana Village,276.0,LS-0219,,0,Newspapers & Media/2024/Meghalaya/65,25,5.197625158672773,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[92.22033213100714,25.152772367448012]}"
000000000000000000fb,,,,,,,,,,,,,,,300.2501263454293,0,PART2,West Khasi Hills,1351.7135009765625,2024-07-02,184.0,7.0,,2.0,0,31.0,2024-07-01,0.0696875,10,true,Tiehsaw Landslide,1,Nongstoin-Shillong Highway,170.75999450683594,LS-0252,,0,Newspapers & Media/2024/Meghalaya/96,36,9.679956151693592,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.2717966140192,25.52900901883251]}"
000000000000000000fc,,,,,,,,,,,,,,,319.92526066251924,0,PART1,West Khasi Hills,1631.85546875,2024-07-02,184.0,7.0,,3.0,0,31.0,2024-07-01,0.0696875,10,true,Pariong Landslide,1,Lawbyrtun- Rngikseh road under Mawthadraishan Block,162.63999938964844,LS-0253,,0,Newspapers & Media/2024/Meghalaya/97,37,22.13300622735489,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.51434049761927,25.466184744090512]}"
0000000000000000010d,,,,,,,,,,,,,,,276.36185680291453,0,PART1,South Garo Hills,19.276695251464844,2024-07-04,186.0,7.0,Morning,2.0,0,64.0,2024-07-02,1.0025347222222223,10,true,Baghmara Landslide,1,Near Baghmara SBI,4.570000171661377,LS-0270,,0,Newspapers & Media/2024/Meghalaya/107,38,5.763860885362954,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.64741990721255,25.193381400741746]}"
0000000000000000010e,,,,,,,,,,,,,,,33.92297265183004,0,PART1,South Garo Hills,44.58760452270508,2024-07-04,186.0,7.0,,2.0,0,64.0,2024-07-02,1.0025347222222223,10,true,Baghmara 2 Landslide,1,Near Baghmara Circuit House,13.289999961853027,LS-0271,,0,Newspapers & Media/2024/Meghalaya/108,39,14.151990233153134,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.63367695776581,25.21005397958058]}"
0000000000000000011b,,,,,,,,,,,,,,,230.68620400188263,0,PART2,West Garo Hills,181.396728515625,2024-07-13,195.0,7.0,,2.0,0,79.0,2024-07-12,0.002534722222222222,10,true,Dadenggre Landslide,1,"Dadenggre subdivision, Tura",4.070000171661377,LS-0284,,0,Newspapers & Media/2024/Meghalaya/126,46,12.121245920549008,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.19385798446024,25.72465207755245]}"
0000000000000000011f,,,,,,,,,,,,,,,247.26076535665968,0,PART2,Ri Bhoi,122.5674819946289,2024-07-18,200.0,7.0,,3.0,0,78.0,2024-07-17,0.0025578703703703705,10,true,Maupur Landslide,1,"Near Merrily Service Station, Ri Bhoi",26.65999984741211,LS-0288,,0,Newspapers & Media/2024/Meghalaya/131,49,36.595503502230414,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[91.86905752731984,26.029623375900773]}"
00000000000000000153,,,,,,,,,,,,,,,20.458668659761088,1,PART1,West Garo Hills,59.32313919067383,2024-10-04,278.0,10.0,,2.0,1,35.0,2024-10-03,0.030567129629629628,10,true,Koinadubi Landslide,1,"Koinadubi Village, West Garo Hills",189.3699951171875,LS-0340,,0,Newspapers & Media/2024/Meghalaya/184,56,12.918857644192649,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.23766419320928,25.267237491489965]}"
00000000000000000155,,,,,,,,,,,,,,,228.1766114958652,7,PART1,South Garo Hills,176.14730834960938,2024-10-05,279.0,10.0,,2.0,1,38.0,2024-10-04,0.06966435185185185,10,true,Attesia Landslide,1,"AttesiaSonmong, Gasuapara Region",215.4600067138672,LS-0342,,0,Newspapers & Media/2024/Meghalaya/185,57,3.4322604070426355,Newspapers & Media,0,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.42419730847705,25.236001488610576]}"
00000000000000000069,,,,,,,,,,,,,,,137.15629817860832,0,PART1,Aizawl,742.9611206054688,2023-07-27,208.0,7.0,,,0,66.0,2023-07-25,1.0907523148148148,10,true,Vaivakawn Landslide,1,Vaivakawn Zohnuai area,43.21284914,LS-0106,,0,Newspapers & Media/2023/Mizoram/55,55,37.35766040439417,Newspapers & Media,0,Mizoram,4,2023,"{""type"":""Point"",""coordinates"":[92.70878206040162,23.74242113165783]}"
0000000000000000008e,,,,,,,,,,,,,,,271.0834692022672,28,PART1,Aizawl,1103.2733154296875,2024-05-28,149.0,5.0,6:00 AM,2.0,1,40.0,2024-05-27,0.01607638888888889,10,true,Hlimen Landslide,1,"Situated between Meltham and Hlimen in the southern part of Aizawl city, Mizoram",660.9299926757812,LS-0143,,0,Newspapers & Media/2024/Mizoram/13,1,32.325078389622874,Newspapers & Media,0,Mizoram,4,2024,"{""type"":""Point"",""coordinates"":[92.71768242610429,23.680591236450745]}"
00000000000000000090,,,,,,,,,,,,,,,161.159902064613,0,PART1,Aizawl,825.9204711914062,2024-05-28,149.0,5.0,,2.0,0,40.0,2024-05-27,0.01607638888888889,10,true,Salem Landslide,1,Near Aizawl City,596.4849853515625,LS-0145,,0,Newspapers & Media/2024/Mizoram/15,3,15.95151953559198,Newspapers & Media,0,Mizoram,4,2024,"{""type"":""Point"",""coordinates"":[92.72660062821117,23.717690957215417]}"
00000000000000000091,,,,,,,,,,,,,,,99.27694139066408,2,PART1,Aizawl,770.3856811523438,2024-05-28,149.0,5.0,,2.0,1,40.0,2024-05-27,0.01607638888888889,10,true,Falkawn Landslide,1,Falkawn Village,656.676025390625,LS-0146,,0,Newspapers & Media/2024/Mizoram/27,4,7.202359878721499,Newspapers & Media,0,Mizoram,4,2024,"{""type"":""Point"",""coordinates"":[92.72635091855219,23.62223944006536]}"
00000000000000000092,,,,,,,,,,,,,,,309.3770378782845,1,PART1,Aizawl,906.8558349609376,2024-05-28,149.0,5.0,,2.0,1,40.0,2024-05-27,0.01607638888888889,10,true,Lungsei Landslide,1,Lungsei Village,594.2490234375,LS-0147,,0,Newspapers & Media/2024/Mizoram/28,5,26.96972983369097,Newspapers & Media,0,Mizoram,4,2024,"{""type"":""Point"",""coordinates"":[92.68158600307665,23.451219537362547]}"
00000000000000000093,,,,,,,,,,,,,,,340.07374772306287,1,PART1,Aizawl,790.793212890625,2024-05-28,149.0,5.0,,2.0,1,40.0,2024-05-27,0.01607638888888889,10,true,Aibawk Landslide,1,Aibawk Village,536.281982421875,LS-0148,,0,Newspapers & Media/2024/Mizoram/29,6,14.230393072174705,Newspapers & Media,0,Mizoram,4,2024,"{""type"":""Point"",""coordinates"":[92.70655696897593,23.55912086465383]}"
000000000000000000a2,,,,,,,,,,,,,,,98.38400943852888,0,PART1,Mamit,597.28564453125,2024-06-11,163.0,6.0,,2.0,0,36.0,2024-06-09,1.0093634259259259,10,true,Khantlang Landslide,1,Khantlang Village in Mamitdistrcit,70.69999694824219,LS-0163,,0,Newspapers & Media/2024/Mizoram/49,7,27.65274790164922,Newspapers & Media,0,Mizoram,4,2024,"{""type"":""Point"",""coordinates"":[92.27094292796376,23.75095139197307]}"
00000000000000000102,,,,,,,,,,,,,,,114.39061106752972,3,PART1,Aizawl,1052.33447265625,2024-07-02,184.0,7.0,7:30 AM,2.0,1,31.0,2024-07-01,0.0696875,10,true,Zuangtui Landslide,1,Aizawl's Zuangtui locality,,LS-0259,,0,Newspapers & Media/2024/Mizoram/86,8,25.027724119680567,Newspapers & Media,0,Mizoram,4,2024,"{""type"":""Point"",""coordinates"":[92.73934919812298,23.755241047186487]}"
00000000000000000103,,,,,,,,,,,,,,,304.4627785452202,0,PART1,Aizawl,1020.13134765625,2024-07-02,184.0,7.0,Morning,2.0,0,31.0,2024-07-01,0.0696875,10,true,Bawngkawn Landslide,1,Aizawl's Bawngkawn locality,338.1099853515625,LS-0260,,0,Newspapers & Media/2024/Mizoram/94,9,17.76020461494268,Newspapers & Media,0,Mizoram,4,2024,"{""type"":""Point"",""coordinates"":[92.72946337108749,23.755651284483406]}"
00000000000000000104,,,,,,,,,,,,,,,302.49738958308666,3,PART1,Aizawl,856.757568359375,2024-07-02,184.0,7.0,Morning,2.0,1,31.0,2024-07-01,0.0696875,10,true,Zemabawk Landslide,1,Aizawl's Zemabawk locality,172.74000549316406,LS-0261,,0,Newspapers & Media/2024/Mizoram/95,10,11.698819258902928,Newspapers & Media,0,Mizoram,4,2024,"{""type"":""Point"",""coordinates"":[92.74630093666529,23.73397113516155]}"
00000000000000000105,,,,,,,,,,,,,,,246.1678906217317,0,PART1,Aizawl,1155.6153564453125,2024-07-02,184.0,7.0,,3.0,0,31.0,2024-07-01,0.0696875,10,true,Durtlang Landslide,1,Durtlang Road,173.42999267578125,LS-0262,,0,Newspapers & Media/2024/Mizoram/101,11,46.60985521688678,Newspapers & Media,0,Mizoram,4,2024,"{""type"":""Point"",""coordinates"":[92.7336192532693,23.762290885951984]}"
00000000000000000146,,,,,,,,,,,,,,,349.6363026044231,0,PART1,Kolasib,173.8741455078125,2024-08-28,241.0,8.0,,2.0,0,1.0,2024-08-27,0.023159722222222224,10,true,Kawnpui Landslide,1,Near Kawnpui Railway Station,45.790000915527344,LS-0327,,0,Newspapers & Media/2024/Mizoram/170,12,17.341574390756072,Newspapers & Media,0,Mizoram,4,2024,"{""type"":""Point"",""coordinates"":[92.64392889468029,23.994351422975416]}"
00000000000000000065,,,,,,,,,,,,,,,347.4268902201904,0,PART2,Noklak,1374.093017578125,2023-07-09,190.0,7.0,,2.0,0,58.0,2023-07-08,0.002534722222222222,10,true,Wonthai Landslide,1,Wonthai area,56.55963898,LS-0102,,0,Newspapers & Media/2023/Nagaland/43,43,18.632885897283863,Newspapers & Media,0,Nagaland,5,2023,"{""type"":""Point"",""coordinates"":[95.02028194628477,26.197298952813494]}"
00000000000000000066,,,,,,,,,,,,,,,266.0681296100008,0,PART2,Noklak,1388.894287109375,2023-07-09,190.0,7.0,,2.0,0,58.0,2023-07-08,0.002534722222222222,10,true,Ehoukeh King,1,"Ehoukeh King, Choklangan",56.55963898,LS-0103,,0,Newspapers & Media/2023/Nagaland/44,44,24.706146597899583,Newspapers & Media,0,Nagaland,5,2023,"{""type"":""Point"",""coordinates"":[95.01541260793441,26.199006788516968]}"
00000000000000000094,,,,,,,,,,,,,,,44.48796306883901,1,PART2,Phek,2011.2506103515625,2024-05-28,149.0,5.0,,2.0,1,40.0,2024-05-27,0.01607638888888889,10,true,Rekizu Landslide,1,Rekizu Ward,194.3000030517578,LS-0149,,0,Newspapers & Media/2024/Nagaland/25,1,23.2078434875222,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.29851401336981,25.5829641415792]}"
00000000000000000095,,,,,,,,,,,,,,,11.007421968276615,0,PART2,Phek,1595.8189697265625,2024-05-28,149.0,5.0,,2.0,0,40.0,2024-05-27,0.01607638888888889,10,true,Kikruma Landslide,1,Kikruma Village,194.3000030517578,LS-0150,,0,Newspapers & Media/2024/Nagaland/26,2,25.560208028348796,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.2205287950461,25.579584142980696]}"
000000000000000000d8,,,,,,,,,,,,,,,324.7692646325574,0,PART2,Kiphire,1067.2218017578125,2024-06-16,168.0,6.0,11:00,2.0,0,53.0,2024-06-14,1.0093865740740742,10,true,Medical Ward Landslide,1,"Medical ward, Kiphire",0.20999999344348907,LS-0217,,0,Newspapers & Media/2024/Nagaland/56,3,19.05503995605022,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.78011922264723,25.881652566543227]}"
000000000000000000ea,,,,,,,,,,,,,,,61.13834667686291,0,PART2,Zunheboto,1812.38427734375,2024-06-29,181.0,6.0,,2.0,0,69.0,2024-06-27,1.0025578703703704,10,true,DC Hill Landslide,1,DC Hill West Area,15.98900032043457,LS-0235,,0,Newspapers & Media/2024/Nagaland/77,5,10.854001192669552,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.52142893413262,26.012018844941768]}"
000000000000000000f9,,,,,,,,,,,,,,,277.206485641815,0,PART2,Zunheboto,1821.62890625,2024-07-01,183.0,7.0,,2.0,0,60.0,2024-06-29,1.0094791666666667,10,true,"DIET, Zunheboto Landslide",1,South point east colony,32.20000076293945,LS-0250,,0,Newspapers & Media/2024/Nagaland/103,8,11.017607233972164,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.52163405278108,26.006770483001866]}"
00000000000000000107,,,,,,,,,,,,,,,32.408015493659605,0,PART2,Kiphire,1690.3175048828125,2024-07-02,184.0,7.0,,3.0,0,31.0,2024-07-01,0.0696875,10,true,Shishimi Landslide,1,Shishimi Village Area,301.5,LS-0264,,0,Newspapers & Media/2024/Nagaland/102,7,38.5770616540404,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.61631860454995,25.816010139935447]}"
00000000000000000109,,,,,,,,,,,,,,,315.0894551044468,0,PART2,Tuensang,1972.46240234375,2024-07-03,185.0,7.0,,3.0,0,64.0,2024-07-02,0.002534722222222222,10,true,K.Wongthu Landslide,1,Kuthur Village,17.90999984741211,LS-0266,,0,Newspapers & Media/2024/Nagaland/104,9,17.129704609372023,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.841672653589,26.18583014490403]}"
00000000000000000113,,,,,,,,,,,,,,,150.3285245105161,0,PART2,Shamator,1638.5274658203125,2024-07-05,187.0,7.0,,3.0,0,0.0,2024-07-04,0.009386574074074073,10,true,Chessore Landslide,1,Keku colony of Chessore area,106.69999694824219,LS-0276,,0,Newspapers & Media/2024/Nagaland/116,10,14.96500984646162,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.74677406496956,26.09093601538565]}"
00000000000000000116,,,,,,,,,,,,,,,51.26414676700796,0,PART2,Zunheboto,1774.23974609375,2024-07-07,189.0,7.0,4:00 PM,2.0,0,69.0,2024-07-06,0.01607638888888889,10,true,Alahuto Landslide,1,Alahuto Colony of Zunheboto Town,10.850000381469727,LS-0279,,0,Newspapers & Media/2024/Nagaland/128,12,34.36886831480219,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.53107842881228,26.01589826285827]}"
00000000000000000119,,,,,,,,,,,,,,,233.5408128644124,0,PART2,Kohima,1562.3131103515625,2024-07-12,194.0,7.0,,3.0,0,68.0,2024-07-11,0.0696875,10,true,Seca Khel Landslide,1,Kigwema- Mima- Chakhabama Road,18.59000015258789,LS-0282,,0,Newspapers & Media/2024/Nagaland/124,11,23.260665547398883,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.12724886010906,25.60709679648046]}"
00000000000000000122,,,,,,,,,,,,,,,318.8920021139936,0,PART2,Wokha,1378.6387939453125,2024-07-22,204.0,7.0,2:00 AM,3.0,0,53.0,2024-07-21,0.0696875,10,true,Tchuyiro colony Landslide,1,Tchuyiro colony area in Wokha Town,15.09000015258789,LS-0291,,0,Newspapers & Media/2024/Nagaland/135,14,5.880385599963525,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.25861397714358,26.09927899345665]}"
00000000000000000123,,,,,,,,,,,,,,,69.00851508339849,0,PART2,Wokha,1029.373779296875,2024-07-22,204.0,7.0,1:30 AM,2.0,0,53.0,2024-07-21,0.0696875,10,true,Lakhuti Landslide,1,Near football ground at Lakhuti Village,34.58000183105469,LS-0292,,0,Newspapers & Media/2024/Nagaland/136,15,22.42385263119693,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.24665020901718,26.295599835536716]}"
00000000000000000125,,,,,,,,,,,,,,,32.08463875657964,0,PART2,Kohima,1353.9293212890625,2024-07-26,208.0,7.0,,2.0,0,31.0,2024-07-24,1.0093865740740742,10,true,Pezielietsie Colony Landslide,1,"Pezielietsie Colony in Ward-3 North Block, Kohima",1.2899999618530273,LS-0294,,0,Newspapers & Media/2024/Nagaland/138,16,21.61455936695172,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.10302702318674,25.680685341165475]}"
0000000000000000012f,,,,,,,,,,,,,,,332.1171477784711,0,PART2,Kohima,813.8027954101562,2024-08-04,217.0,8.0,,2.0,0,1.0,2024-08-03,0.06390046296296296,10,true,Dzüü Landslide,1,Just before Dzüü bridge,0.4000000059604645,LS-0304,,0,Newspapers & Media/2024/Nagaland/149,17,11.42951571607087,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.18373229315306,25.67131676985218]}"
00000000000000000138,,,,,,,,,,,,,,,232.4647807167223,0,PART2,Kiphire,1666.0404052734375,2024-08-12,225.0,8.0,,3.0,0,38.0,2024-08-11,0.03774305555555556,10,true,Lophukhong Landslide,1,Near Lophukhong Village,57.459999084472656,LS-0313,,0,Newspapers & Media/2024/Nagaland/156,18,28.18702529861032,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.9301278411862,25.699199528739378]}"
00000000000000000143,,,,,,,,,,,,,,,149.0591786476432,0,PART2,Kohima,1418.15869140625,2024-08-23,236.0,8.0,Morning,3.0,0,45.0,2024-08-21,1.9819328703703705,10,true,Khonoma Landslide,1,Between Jotsoma and Khonoma,45.290000915527344,LS-0324,,0,Newspapers & Media/2024/Nagaland/168,20,48.80033705943882,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.0421602938072,25.670326849418313]}"
00000000000000000144,0.21548009728415077,0.1390955512768545,0.028257134171057956,0.06328266112687475,0.060172005472233475,0.09436472942845561,0.21355365322253742,0.26382799452776645,0.25869986826104574,0.28634784657478707,0.29715048477763895,0.08660366304072639,0.6211340636582168,-0.6050116770207838,234.66572600700124,0,PART2,Wokha,1317.4075927734375,2024-08-26,239.0,8.0,3:00 PM,2.0,0,66.0,2024-08-25,0.8223495370370371,10,true,Etsuchuka Colony Landslide,1,"Etsuchuka Colony, Wokha",3.5999999046325684,LS-0325,,0,Newspapers & Media/2024/Nagaland/169,21,3.934212065666182,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.25499318708817,26.098734983128132]}"
00000000000000000145,0.1695079140700207,0.08065588488625422,0.02468619344378578,0.0538987688098495,0.04354734255459287,0.07870034453057707,0.2189279981760145,0.27995324517403847,0.2694300704261033,0.30128735370117055,0.5217462232777067,0.21435316904476528,0.6995133709067681,-0.6457488745974509,17.7026112167743,0,PART2,Mokokchung,604.2978515625,2024-08-26,239.0,8.0,,3.0,0,54.0,2024-08-25,0.8223495370370371,10,true,Mokokchung Landslide,1,Between MokokchungTu engsang Road,20.229999542236328,LS-0326,,0,Newspapers & Media/2024/Nagaland/173,23,29.02605781095709,Newspapers & Media,0,Nagaland,5,2024,"{""type"":""Point"",""coordinates"":[94.58632669086447,26.302047695659997]}"
0000000000000000005d,,,,,,,,,,,,,,,338.93726689720893,0,PART2,West Sikkim,615.4533081054688,2023-06-18,169.0,6.0,,2.0,0,74.0,2023-06-17,0.016099537037037037,10,true,Kalej Khola landslide,1,Lower Sapung area,66.43408392,LS-0094,,0,Newspapers & Media/2023/Sikkim/25,25,12.113398488874912,Newspapers & Media,0,Sikkim,6,2023,"{""type"":""Point"",""coordinates"":[88.25036770851796,27.269329273476636]}"
0000000000000000005e,,,,,,,,,,,,,,,73.31695149837697,0,PART2,West Sikkim,1642.106201171875,2023-06-18,169.0,6.0,,2.0,0,74.0,2023-06-17,0.016099537037037037,10,true,Dentam Landslide,1,Dentam Sub Division under Gyalshing district,47.51506926,LS-0095,,0,Newspapers & Media/2023/Sikkim/26,26,37.01350208184603,Newspapers & Media,0,Sikkim,6,2023,"{""type"":""Point"",""coordinates"":[88.13677656828249,27.254355612139165]}"
0000000000000000005f,,,,,,,,,,,,,,,332.21473186672364,0,PART2,West Sikkim,2139.02734375,2023-06-18,169.0,6.0,,2.0,0,74.0,2023-06-17,0.016099537037037037,10,true,Lower Okhrey Landslide,1,Sombaria area,87.17961762,LS-0096,,0,Newspapers & Media/2023/Sikkim/27,27,29.83064277391441,Newspapers & Media,0,Sikkim,6,2023,"{""type"":""Point"",""coordinates"":[88.10331101487637,27.14258378513349]}"
00000000000000000080,,,,,,,,,,,,,,,349.1662354256887,0,PART2,Pakyong,1416.3865966796875,2024-05-17,138.0,5.0,Afternoon,2.0,0,42.0,2024-05-15,1.0095023148148148,10,true,Pakyong DC office Landslide,1,Near under construction DC office,1.8029999732971191,LS-0129,,0,Newspapers & Media/2024/Sikkim/9,1,4.522204634295541,Newspapers & Media,0,Sikkim,6,2024,"{""type"":""Point"",""coordinates"":[88.61160840305972,27.245339309809097]}"
0000000000000000009d,,,,,,,,,,,,,,,336.5470353457954,0,PART2,Gangtok,2087.318603515625,2024-06-01,153.0,6.0,,3.0,0,32.0,2024-05-30,1.0094791666666667,10,true,Matim Landslide,1,Maltin and BOP areas,0.5400000214576721,LS-0158,,0,Newspapers & Media/2024/Sikkim/33,2,54.914761213870456,Newspapers & Media,0,Sikkim,6,2024,"{""type"":""Point"",""coordinates"":[88.67311278388989,27.627140919308292]}"
